Transaction_ID,Year,Season,Category,City,State,Customer_ID,Product_ID,Payment_Mode,MRP,Discount_%,Quantity,Return_Flag,Out_of_Stock,Hour_of_Day,Selling_Price,Revenue,Margin
T1723,2023,Festive,Beauty,Kolkata,Maharashtra,C1413,P331,Credit Card,19165.63,61,3,0,0,11,7474.6,22423.800000000003,35073.090000000004
T1724,2020,Winter,Mobiles,Mumbai,Maharashtra,C1388,P130,COD,562.19,49,1,1,0,19,286.72,286.72,275.47
T1725,2023,Summer,Mobiles,Hyderabad,Tamil Nadu,C1216,P396,Debit Card,12763.23,42,3,0,0,11,7402.67,22208.010000000002,16081.679999999998
T1726,2019,Festive,Beauty,Kolkata,Karnataka,C115,P482,UPI,31740.72,58,2,0,0,10,13331.1,26662.2,36819.240000000005
T1727,2021,Summer,Mobiles,Hyderabad,Karnataka,C657,P315,COD,3804.19,40,3,1,0,14,2282.51,6847.530000000001,4565.039999999999
T1728,2020,Summer,Beauty,Pune,West Bengal,C1590,P117,Debit Card,5560.59,15,1,0,0,6,4726.5,4726.5,834.0900000000001
T1729,2022,Festive,Mobiles,Mumbai,Tamil Nadu,C656,P398,Wallet,32422.34,31,1,1,0,9,22371.41,22371.41,10050.93
T1730,2020,Summer,Grocery,Pune,West Bengal,C1166,P155,Debit Card,37837.22,21,1,0,0,4,29891.4,29891.4,7945.82
T1731,2022,Summer,Grocery,Hyderabad,Maharashtra,C909,P423,Wallet,16213.18,37,1,0,0,14,10214.3,10214.3,5998.880000000001
T1732,2020,Summer,Fashion,Chennai,Telangana,C83,P441,Wallet,24585.72,9,2,0,0,1,22373.01,44746.02,4425.4200000000055
T1733,2023,Summer,Mobiles,Bangalore,Karnataka,C1500,P181,Credit Card,47296.43,66,4,0,0,21,16080.79,64323.16,124862.56
T1734,2023,Winter,Home,Kolkata,Tamil Nadu,C720,P401,UPI,47288.07,69,2,1,0,12,14659.3,29318.6,65257.54
T1735,2023,Summer,Beauty,Chennai,Maharashtra,C1064,P58,Debit Card,15513.64,48,2,0,0,13,8067.09,16134.18,14893.099999999999
T1736,2019,Monsoon,Mobiles,Pune,Tamil Nadu,C1589,P273,UPI,40537.4,18,2,0,1,19,33240.67,66481.34,14593.460000000006
T1737,2022,Summer,Grocery,Hyderabad,West Bengal,C664,P144,Wallet,29778.41,61,2,0,0,5,11613.58,23227.16,36329.66
T1738,2023,Festive,Grocery,Hyderabad,Maharashtra,C1063,P241,Credit Card,48779.13,52,3,0,0,0,23413.98,70241.94,76095.45
T1739,2019,Monsoon,Beauty,Bangalore,Tamil Nadu,C1037,P7,UPI,23985.16,21,1,0,0,14,18948.28,18948.28,5036.880000000001
T1740,2022,Winter,Home,Hyderabad,West Bengal,C1494,P290,COD,38780.4,48,4,0,0,10,20165.81,80663.24,74458.36
T1741,2020,Monsoon,Mobiles,Bangalore,Delhi,C1632,P173,Wallet,38453.23,8,4,0,0,12,35376.97,141507.88,12305.040000000008
T1742,2019,Monsoon,Mobiles,Kolkata,Maharashtra,C37,P434,COD,24972.16,34,4,0,0,16,16481.63,65926.52,33962.119999999995
T1743,2021,Monsoon,Home,Mumbai,Maharashtra,C930,P384,UPI,39822.38,59,2,0,0,3,16327.18,32654.36,46990.399999999994
T1744,2019,Festive,Home,Bangalore,Karnataka,C721,P154,UPI,13199.81,34,1,0,0,22,8711.87,8711.87,4487.939999999999
T1745,2019,Festive,Home,Bangalore,Telangana,C1684,P9,UPI,6288.2,22,1,0,0,10,4904.8,4904.8,1383.3999999999996
T1746,2022,Festive,Grocery,Chennai,Karnataka,C543,P272,Debit Card,21373.15,48,4,0,0,22,11114.04,44456.16,41036.44
T1747,2020,Winter,Beauty,Hyderabad,Delhi,C761,P436,Wallet,47192.81,66,4,0,0,0,16045.56,64182.24,124589.0
T1748,2021,Festive,Home,Kolkata,West Bengal,C1299,P150,Wallet,25137.08,35,2,0,0,13,16339.1,32678.2,17595.960000000003
T1749,2023,Festive,Beauty,Mumbai,Maharashtra,C274,P314,Wallet,31835.91,20,4,0,0,20,25468.73,101874.92,25468.72
T1750,2023,Monsoon,Fashion,Delhi,Maharashtra,C119,P90,Debit Card,31283.29,27,2,0,0,21,22836.8,45673.6,16892.980000000003
T1751,2019,Festive,Mobiles,Pune,Maharashtra,C1231,P194,UPI,6802.13,18,4,0,0,4,5577.75,22311.0,4897.52
T1752,2022,Summer,Mobiles,Bangalore,Tamil Nadu,C1294,P374,UPI,19636.78,6,1,0,0,22,18458.57,18458.57,1178.2099999999991
T1753,2022,Festive,Electronics,Delhi,Telangana,C911,P1,COD,35405.56,16,1,0,0,21,29740.67,29740.67,5664.889999999999
T1754,2023,Winter,Fashion,Hyderabad,Telangana,C1194,P237,Debit Card,48605.11,62,1,0,0,20,18469.94,18469.94,30135.170000000002
T1755,2021,Winter,Home,Pune,Tamil Nadu,C1950,P108,Credit Card,8567.28,60,3,0,0,4,3426.91,10280.73,15421.110000000002
T1756,2020,Summer,Home,Bangalore,Delhi,C1877,P340,Debit Card,20640.01,28,4,0,0,2,14860.81,59443.24,23116.799999999996
T1757,2021,Winter,Grocery,Delhi,Telangana,C352,P109,COD,4935.67,41,3,0,1,8,2912.05,8736.150000000001,6070.86
T1758,2020,Winter,Fashion,Chennai,Maharashtra,C1649,P95,COD,12270.35,33,1,0,0,12,8221.13,8221.13,4049.220000000001
T1759,2023,Monsoon,Home,Delhi,Delhi,C465,P216,COD,18962.62,46,4,0,0,10,10239.81,40959.24,34891.24
T1760,2020,Summer,Electronics,Pune,Karnataka,C1855,P120,UPI,27124.03,22,3,0,0,17,21156.74,63470.22,17901.86999999999
T1761,2022,Monsoon,Beauty,Chennai,Karnataka,C999,P11,Credit Card,11682.23,7,1,0,0,9,10864.47,10864.47,817.7600000000002
T1762,2019,Monsoon,Mobiles,Pune,Delhi,C978,P54,COD,11532.62,17,1,0,0,22,9572.07,9572.07,1960.550000000001
T1763,2019,Festive,Fashion,Mumbai,Maharashtra,C248,P333,Wallet,38935.93,33,4,1,0,5,26087.07,104348.28,51395.44
T1764,2023,Summer,Mobiles,Hyderabad,Maharashtra,C1863,P160,UPI,48139.55,63,4,1,0,23,17811.63,71246.52,121311.68000000001
T1765,2022,Festive,Beauty,Kolkata,Karnataka,C796,P480,Credit Card,16315.93,52,2,0,0,8,7831.65,15663.3,16968.56
T1766,2021,Festive,Fashion,Delhi,West Bengal,C1540,P2,Wallet,34462.0,8,4,0,0,12,31705.04,126820.16,11027.839999999997
T1767,2022,Monsoon,Beauty,Bangalore,Maharashtra,C1139,P289,Credit Card,13052.41,55,1,0,0,21,5873.58,5873.58,7178.83
T1768,2019,Winter,Home,Pune,Tamil Nadu,C1115,P306,Credit Card,46412.02,9,2,0,0,17,42234.94,84469.88,8354.159999999989
T1769,2019,Summer,Home,Pune,Telangana,C149,P378,Wallet,33710.54,43,2,0,0,9,19215.01,38430.02,28991.060000000005
T1770,2022,Winter,Home,Hyderabad,Maharashtra,C190,P277,Debit Card,40173.31,45,4,0,0,14,22095.32,88381.28,72311.95999999999
T1771,2022,Monsoon,Beauty,Delhi,Maharashtra,C223,P469,Credit Card,2657.83,9,1,1,0,11,2418.63,2418.63,239.19999999999982
T1772,2019,Monsoon,Beauty,Bangalore,Delhi,C1828,P307,Debit Card,30005.6,12,3,1,0,19,26404.93,79214.79000000001,10802.009999999995
T1773,2021,Monsoon,Beauty,Bangalore,Telangana,C1662,P445,Credit Card,26475.09,60,1,0,0,14,10590.04,10590.04,15885.05
T1774,2023,Monsoon,Mobiles,Pune,Tamil Nadu,C1057,P456,Wallet,14791.25,29,1,1,0,13,10501.79,10501.79,4289.459999999999
T1775,2023,Monsoon,Beauty,Kolkata,Karnataka,C994,P369,Credit Card,13269.01,56,4,0,0,18,5838.36,23353.44,29722.600000000002
T1776,2022,Monsoon,Home,Pune,Maharashtra,C1386,P353,COD,29085.24,56,3,0,0,18,12797.51,38392.53,48863.19
T1777,2023,Winter,Electronics,Kolkata,West Bengal,C935,P72,COD,35382.98,11,2,0,0,20,31490.85,62981.7,7784.260000000009
T1778,2019,Festive,Beauty,Pune,Maharashtra,C842,P484,Credit Card,1852.0,65,3,0,0,9,648.2,1944.6000000000001,3611.3999999999996
T1779,2019,Winter,Electronics,Pune,Maharashtra,C597,P442,Wallet,28456.6,51,4,1,0,0,13943.73,55774.92,58051.479999999996
T1780,2022,Summer,Home,Bangalore,Maharashtra,C1116,P410,Wallet,8688.88,63,1,0,0,19,3214.89,3214.89,5473.99
T1781,2022,Winter,Beauty,Kolkata,Maharashtra,C1954,P42,UPI,7190.06,9,1,0,0,6,6542.95,6542.95,647.1100000000006
T1782,2022,Monsoon,Mobiles,Bangalore,Tamil Nadu,C635,P143,Wallet,31231.35,48,3,0,1,22,16240.3,48720.899999999994,44973.149999999994
T1783,2021,Winter,Mobiles,Delhi,Delhi,C472,P125,Debit Card,15681.33,46,3,1,0,22,8467.92,25403.760000000002,21640.23
T1784,2023,Festive,Electronics,Pune,Maharashtra,C158,P400,Credit Card,22155.84,65,4,1,0,10,7754.54,31018.16,57605.2
T1785,2022,Summer,Grocery,Mumbai,Maharashtra,C742,P205,COD,18127.94,67,3,0,0,20,5982.22,17946.66,36437.15999999999
T1786,2020,Winter,Mobiles,Kolkata,Telangana,C1597,P81,Wallet,32487.15,54,4,0,0,3,14944.09,59776.36,70172.24
T1787,2020,Festive,Mobiles,Chennai,West Bengal,C676,P317,COD,23611.96,42,2,1,1,3,13694.94,27389.88,19834.039999999997
T1788,2019,Winter,Mobiles,Chennai,Karnataka,C828,P418,UPI,48180.24,58,3,0,0,20,20235.7,60707.100000000006,83833.62
T1789,2023,Summer,Home,Chennai,Delhi,C893,P57,Credit Card,17748.66,48,1,1,0,21,9229.3,9229.3,8519.36
T1790,2022,Winter,Mobiles,Mumbai,West Bengal,C1615,P281,Wallet,37066.16,28,3,0,0,9,26687.64,80062.92,31135.560000000012
T1791,2020,Monsoon,Fashion,Bangalore,West Bengal,C1822,P431,COD,13013.17,67,1,0,0,22,4294.35,4294.35,8718.82
T1792,2023,Winter,Beauty,Bangalore,Tamil Nadu,C1522,P426,Wallet,25535.9,43,2,0,0,4,14555.46,29110.92,21960.880000000005
T1793,2019,Festive,Mobiles,Hyderabad,Tamil Nadu,C253,P163,UPI,27717.97,16,2,0,0,15,23283.09,46566.18,8869.760000000002
T1794,2021,Winter,Grocery,Chennai,Maharashtra,C715,P10,COD,16589.64,67,3,0,0,11,5474.58,16423.739999999998,33345.18
T1795,2023,Festive,Grocery,Chennai,Karnataka,C1900,P249,COD,23694.67,13,4,0,0,0,20614.36,82457.44,12321.23999999999
T1796,2023,Summer,Mobiles,Bangalore,Delhi,C898,P242,Credit Card,14108.08,26,1,1,0,4,10439.98,10439.98,3668.1000000000004
T1797,2021,Winter,Mobiles,Chennai,Maharashtra,C333,P285,Credit Card,498.84,40,2,1,0,17,299.3,598.6,399.0799999999999
T1798,2023,Summer,Fashion,Bangalore,Maharashtra,C310,P373,COD,10939.29,32,3,0,0,3,7438.72,22316.16,10501.710000000003
T1799,2019,Summer,Mobiles,Pune,Karnataka,C763,P344,Credit Card,35063.2,60,2,0,0,14,14025.28,28050.56,42075.84
T1800,2019,Winter,Mobiles,Pune,Telangana,C836,P367,COD,38593.96,33,3,0,0,22,25857.95,77573.85,38208.03
T1801,2021,Festive,Beauty,Bangalore,Telangana,C1932,P208,Debit Card,14154.1,9,1,0,0,5,12880.23,12880.23,1273.8700000000008
T1802,2022,Summer,Grocery,Kolkata,Maharashtra,C1196,P19,Wallet,20520.54,8,3,0,0,6,18878.9,56636.700000000004,4924.919999999998
T1803,2020,Summer,Fashion,Bangalore,Delhi,C779,P59,Debit Card,2060.81,55,1,1,0,18,927.36,927.36,1133.4499999999998
T1804,2022,Winter,Grocery,Delhi,Karnataka,C1213,P234,Debit Card,12005.73,19,2,0,0,13,9724.64,19449.28,4562.18
T1805,2023,Winter,Fashion,Delhi,Telangana,C237,P232,Wallet,39005.12,64,1,0,0,14,14041.84,14041.84,24963.280000000002
T1806,2020,Winter,Grocery,Delhi,Telangana,C874,P299,COD,30378.12,30,1,0,0,20,21264.68,21264.68,9113.439999999999
T1807,2021,Winter,Mobiles,Delhi,Delhi,C1484,P404,COD,10447.37,27,4,0,0,15,7626.58,30506.32,11283.160000000003
T1808,2021,Winter,Grocery,Mumbai,Maharashtra,C1924,P226,Credit Card,13020.61,33,2,0,0,21,8723.81,17447.62,8593.600000000002
T1809,2020,Monsoon,Grocery,Hyderabad,Tamil Nadu,C482,P143,UPI,40876.74,61,1,1,1,14,15941.93,15941.93,24934.809999999998
T1810,2019,Winter,Fashion,Hyderabad,Maharashtra,C375,P249,COD,10612.39,66,4,0,0,5,3608.21,14432.84,28016.719999999998
T1811,2020,Festive,Electronics,Bangalore,West Bengal,C385,P404,Wallet,16841.05,63,4,0,0,5,6231.19,24924.76,42439.44
T1812,2023,Summer,Fashion,Pune,Maharashtra,C1975,P211,UPI,33285.06,52,1,0,0,5,15976.83,15976.83,17308.229999999996
T1813,2019,Festive,Fashion,Chennai,Karnataka,C19,P46,Wallet,28143.4,39,3,0,0,11,17167.47,51502.41,32927.79
T1814,2021,Festive,Fashion,Delhi,Telangana,C1436,P63,Wallet,23151.34,50,1,0,1,1,11575.67,11575.67,11575.67
T1815,2020,Monsoon,Home,Hyderabad,West Bengal,C1001,P117,Wallet,45007.11,37,3,0,0,3,28354.48,85063.44,49957.89
T1816,2022,Winter,Home,Hyderabad,West Bengal,C366,P193,UPI,11141.58,14,1,1,0,22,9581.76,9581.76,1559.8199999999997
T1817,2022,Summer,Home,Delhi,Tamil Nadu,C613,P194,Debit Card,37122.71,52,2,0,0,5,17818.9,35637.8,38607.619999999995
T1818,2023,Festive,Fashion,Pune,West Bengal,C1610,P222,Wallet,8121.38,48,4,0,0,9,4223.12,16892.48,15593.04
T1819,2022,Winter,Electronics,Mumbai,Delhi,C226,P162,Credit Card,30863.54,67,1,0,0,18,10184.97,10184.97,20678.57
T1820,2020,Winter,Fashion,Mumbai,Maharashtra,C1591,P170,COD,43557.05,53,1,1,0,23,20471.81,20471.81,23085.24
T1821,2020,Monsoon,Mobiles,Hyderabad,Karnataka,C1371,P21,COD,23003.51,45,1,0,0,4,12651.93,12651.93,10351.579999999998
T1822,2022,Monsoon,Electronics,Mumbai,Delhi,C1755,P247,COD,36269.87,43,3,0,0,5,20673.83,62021.490000000005,46788.12
T1823,2020,Monsoon,Home,Kolkata,Maharashtra,C1728,P66,UPI,41055.59,27,2,0,0,13,29970.58,59941.16,22170.01999999999
T1824,2023,Summer,Grocery,Delhi,Delhi,C220,P242,Credit Card,6974.12,17,2,0,0,14,5788.52,11577.04,2371.199999999999
T1825,2019,Festive,Grocery,Pune,Telangana,C1065,P156,Credit Card,35350.18,57,1,0,0,18,15200.58,15200.58,20149.6
T1826,2023,Monsoon,Beauty,Hyderabad,Telangana,C1190,P152,Credit Card,46008.08,61,4,1,0,18,17943.15,71772.6,112259.72
T1827,2023,Monsoon,Electronics,Delhi,Tamil Nadu,C1433,P301,Credit Card,28903.26,52,4,0,0,6,13873.56,55494.24,60118.799999999996
T1828,2020,Monsoon,Home,Mumbai,Delhi,C1909,P269,Credit Card,9468.89,24,1,0,0,21,7196.36,7196.36,2272.5299999999997
T1829,2019,Festive,Electronics,Delhi,Maharashtra,C1021,P275,Debit Card,6521.74,66,3,0,0,17,2217.39,6652.17,12913.050000000001
T1830,2020,Festive,Electronics,Mumbai,West Bengal,C1922,P394,Credit Card,13134.82,49,4,0,1,11,6698.76,26795.04,25744.239999999998
T1831,2021,Monsoon,Grocery,Pune,Telangana,C1431,P33,Credit Card,5354.96,67,2,0,0,7,1767.14,3534.28,7175.639999999999
T1832,2020,Monsoon,Fashion,Mumbai,Maharashtra,C842,P238,UPI,25767.02,12,4,0,0,20,22674.98,90699.92,12368.160000000003
T1833,2020,Winter,Mobiles,Delhi,Tamil Nadu,C58,P203,UPI,3671.29,30,4,0,0,22,2569.9,10279.6,4405.5599999999995
T1834,2020,Monsoon,Beauty,Pune,West Bengal,C1921,P430,Credit Card,11325.55,42,1,0,1,2,6568.82,6568.82,4756.73
T1835,2019,Summer,Home,Mumbai,Karnataka,C1428,P367,Debit Card,22107.54,45,4,0,0,14,12159.15,48636.6,39793.560000000005
T1836,2020,Summer,Electronics,Kolkata,Delhi,C147,P92,Credit Card,23800.95,6,1,0,0,9,22372.89,22372.89,1428.0600000000013
T1837,2019,Monsoon,Beauty,Bangalore,Maharashtra,C33,P22,Credit Card,28356.84,11,2,0,0,20,25237.59,50475.18,6238.5
T1838,2022,Festive,Electronics,Delhi,Telangana,C1301,P255,Credit Card,35339.63,29,4,0,0,18,25091.14,100364.56,40993.95999999999
T1839,2021,Winter,Grocery,Bangalore,Maharashtra,C1543,P4,Wallet,2551.99,55,1,0,0,11,1148.4,1148.4,1403.5899999999997
T1840,2019,Festive,Mobiles,Delhi,West Bengal,C1094,P99,Debit Card,4214.92,54,1,1,0,2,1938.86,1938.86,2276.0600000000004
T1841,2022,Monsoon,Grocery,Mumbai,Maharashtra,C1178,P413,COD,3230.79,68,2,0,1,13,1033.85,2067.7,4393.88
T1842,2019,Summer,Beauty,Mumbai,Delhi,C449,P218,Credit Card,21272.89,16,4,0,0,16,17869.23,71476.92,13614.64
T1843,2019,Winter,Home,Pune,Maharashtra,C46,P380,COD,2284.03,57,3,0,0,2,982.13,2946.39,3905.7000000000003
T1844,2021,Festive,Electronics,Hyderabad,Maharashtra,C584,P249,Debit Card,37354.85,14,4,0,0,6,32125.17,128500.68,20918.72
T1845,2023,Festive,Mobiles,Kolkata,Tamil Nadu,C39,P335,Credit Card,11305.41,65,1,0,0,16,3956.89,3956.89,7348.52
T1846,2023,Monsoon,Grocery,Hyderabad,Telangana,C1595,P310,COD,46972.78,59,1,0,0,14,19258.84,19258.84,27713.94
T1847,2019,Winter,Beauty,Bangalore,Telangana,C1254,P307,COD,24422.91,46,2,0,0,19,13188.37,26376.74,22469.079999999998
T1848,2020,Summer,Grocery,Mumbai,Tamil Nadu,C91,P241,Debit Card,22427.02,48,2,0,0,9,11662.05,23324.1,21529.940000000002
T1849,2022,Monsoon,Electronics,Hyderabad,Maharashtra,C1803,P249,Credit Card,39070.83,32,3,1,0,6,26568.16,79704.48,37508.01000000001
T1850,2020,Winter,Electronics,Mumbai,Maharashtra,C1749,P309,Wallet,35715.07,62,3,0,0,21,13571.73,40715.19,66430.02
T1851,2020,Festive,Home,Delhi,Delhi,C1264,P91,Debit Card,30443.99,6,1,0,0,19,28617.35,28617.35,1826.640000000003
T1852,2019,Monsoon,Mobiles,Hyderabad,Maharashtra,C156,P273,Wallet,46770.31,59,3,0,0,2,19175.83,57527.490000000005,82783.43999999999
T1853,2019,Festive,Fashion,Bangalore,Delhi,C1696,P14,Credit Card,21228.51,38,3,0,0,21,13161.68,39485.04,24200.489999999994
T1854,2019,Festive,Grocery,Pune,West Bengal,C820,P321,COD,40464.88,24,3,0,0,14,30753.31,92259.93000000001,29134.70999999999
T1855,2019,Monsoon,Electronics,Hyderabad,Tamil Nadu,C1738,P74,Debit Card,19128.63,51,4,0,0,19,9373.03,37492.12,39022.4
T1856,2023,Monsoon,Beauty,Mumbai,Karnataka,C1085,P344,Debit Card,41949.61,30,4,0,0,4,29364.73,117458.92,50339.520000000004
T1857,2019,Monsoon,Grocery,Chennai,Delhi,C1102,P36,Debit Card,13121.84,5,1,1,0,1,12465.75,12465.75,656.0900000000001
T1858,2023,Monsoon,Home,Chennai,Telangana,C647,P127,UPI,14605.5,69,4,0,0,8,4527.71,18110.84,40311.16
T1859,2023,Monsoon,Home,Pune,West Bengal,C987,P76,Credit Card,33957.9,19,3,0,0,17,27505.9,82517.70000000001,19356.0
T1860,2019,Festive,Electronics,Pune,Telangana,C1354,P390,UPI,10793.12,18,3,0,0,12,8850.36,26551.08,5828.280000000001
T1861,2021,Summer,Electronics,Kolkata,West Bengal,C1152,P459,Debit Card,11611.88,59,3,0,0,19,4760.87,14282.61,20553.03
T1862,2022,Summer,Electronics,Pune,Telangana,C1185,P479,Debit Card,15402.07,5,4,0,0,23,14631.97,58527.88,3080.4000000000015
T1863,2020,Monsoon,Fashion,Mumbai,Maharashtra,C1292,P325,Wallet,34010.65,37,2,1,0,6,21426.71,42853.42,25167.880000000005
T1864,2023,Festive,Electronics,Delhi,Maharashtra,C1841,P265,UPI,44491.53,60,3,0,0,3,17796.61,53389.83,80084.76
T1865,2022,Summer,Grocery,Hyderabad,Maharashtra,C163,P181,COD,33793.47,27,3,0,1,7,24669.23,74007.69,27372.720000000005
T1866,2021,Summer,Grocery,Pune,Maharashtra,C1315,P443,Credit Card,41425.15,58,2,0,0,5,17398.56,34797.12,48053.18
T1867,2020,Summer,Mobiles,Chennai,Maharashtra,C885,P253,COD,27269.32,7,2,1,0,23,25360.47,50720.94,3817.699999999997
T1868,2020,Festive,Beauty,Delhi,West Bengal,C1540,P206,COD,3632.38,50,1,0,0,3,1816.19,1816.19,1816.19
T1869,2023,Monsoon,Electronics,Mumbai,West Bengal,C788,P171,Credit Card,5203.22,10,1,0,0,4,4682.9,4682.9,520.3200000000006
T1870,2019,Monsoon,Grocery,Delhi,Maharashtra,C1668,P496,Debit Card,27808.72,29,4,0,0,19,19744.19,78976.76,32258.12000000001
T1871,2021,Monsoon,Grocery,Mumbai,Telangana,C1304,P291,Wallet,16524.49,21,2,0,0,22,13054.35,26108.7,6940.2800000000025
T1872,2023,Winter,Grocery,Kolkata,Delhi,C1140,P328,Debit Card,11184.29,32,1,0,0,19,7605.32,7605.32,3578.970000000001
T1873,2021,Winter,Fashion,Hyderabad,West Bengal,C371,P3,Debit Card,23419.59,36,3,0,0,20,14988.54,44965.62,25293.149999999998
T1874,2019,Winter,Beauty,Delhi,Telangana,C1067,P413,UPI,33391.54,27,1,0,0,8,24375.82,24375.82,9015.720000000001
T1875,2019,Festive,Home,Hyderabad,Delhi,C1241,P96,COD,19372.6,20,3,0,0,7,15498.08,46494.24,11623.559999999996
T1876,2023,Summer,Grocery,Delhi,Maharashtra,C121,P484,COD,40166.6,30,3,0,0,1,28116.62,84349.86,36149.94
T1877,2019,Summer,Electronics,Mumbai,Maharashtra,C76,P323,COD,36978.46,37,3,0,0,6,23296.43,69889.29000000001,41046.09
T1878,2022,Festive,Grocery,Mumbai,West Bengal,C1266,P106,Wallet,36798.76,62,4,0,0,17,13983.53,55934.12,91260.92000000001
T1879,2020,Festive,Beauty,Delhi,Karnataka,C156,P311,Wallet,49262.45,52,2,0,0,9,23645.98,47291.96,51232.939999999995
T1880,2023,Monsoon,Home,Kolkata,Maharashtra,C1948,P9,Wallet,14902.45,59,4,0,0,2,6110.0,24440.0,35169.8
T1881,2021,Monsoon,Fashion,Mumbai,Tamil Nadu,C1435,P26,Credit Card,32307.33,45,1,0,0,16,17769.03,17769.03,14538.300000000003
T1882,2022,Winter,Mobiles,Bangalore,Delhi,C560,P456,Wallet,42802.82,66,1,0,0,1,14552.96,14552.96,28249.86
T1883,2023,Winter,Electronics,Bangalore,Karnataka,C973,P475,UPI,29060.32,21,2,0,0,2,22957.65,45915.3,12205.339999999997
T1884,2019,Festive,Mobiles,Hyderabad,Maharashtra,C566,P258,UPI,39517.21,63,2,0,0,4,14621.37,29242.74,49791.67999999999
T1885,2019,Winter,Fashion,Pune,West Bengal,C433,P454,Debit Card,20839.72,18,1,0,0,12,17088.57,17088.57,3751.1500000000015
T1886,2019,Summer,Beauty,Bangalore,Karnataka,C1676,P51,Debit Card,29606.47,25,2,0,0,12,22204.85,44409.7,14803.240000000005
T1887,2019,Festive,Beauty,Bangalore,Telangana,C960,P336,Debit Card,2972.19,67,2,0,0,5,980.82,1961.64,3982.74
T1888,2021,Festive,Fashion,Kolkata,Delhi,C296,P344,Debit Card,49291.23,50,3,1,0,13,24645.62,73936.86,73936.83000000002
T1889,2022,Summer,Grocery,Kolkata,Tamil Nadu,C1057,P20,UPI,40040.92,59,4,1,1,22,16416.78,65667.12,94496.56
T1890,2020,Monsoon,Fashion,Pune,Telangana,C73,P358,Debit Card,43466.69,66,4,0,0,4,14778.67,59114.68,114752.08000000002
T1891,2021,Monsoon,Electronics,Chennai,Karnataka,C1697,P319,UPI,34775.86,43,4,0,0,20,19822.24,79288.96,59814.479999999996
T1892,2021,Summer,Home,Pune,Maharashtra,C2,P210,Wallet,9465.29,46,3,1,0,23,5111.26,15333.78,13062.090000000002
T1893,2020,Summer,Mobiles,Chennai,Delhi,C964,P407,Wallet,1745.22,52,3,1,0,0,837.71,2513.13,2722.5299999999997
T1894,2020,Winter,Mobiles,Kolkata,West Bengal,C1615,P452,Credit Card,43259.9,32,2,0,0,8,29416.73,58833.46,27686.340000000004
T1895,2019,Festive,Beauty,Chennai,Tamil Nadu,C792,P498,Debit Card,19937.27,10,2,0,0,2,17943.54,35887.08,3987.459999999999
T1896,2021,Winter,Grocery,Kolkata,Maharashtra,C880,P101,Wallet,13340.47,63,3,0,0,5,4935.97,14807.91,25213.5
T1897,2023,Summer,Beauty,Chennai,Tamil Nadu,C308,P104,Wallet,28171.31,43,3,0,0,3,16057.65,48172.95,36340.98
T1898,2020,Winter,Electronics,Mumbai,West Bengal,C1069,P451,COD,21160.75,61,1,0,0,1,8252.69,8252.69,12908.06
T1899,2020,Summer,Fashion,Kolkata,Maharashtra,C249,P204,COD,32652.97,58,3,0,0,15,13714.25,41142.75,56816.16
T1900,2022,Winter,Mobiles,Pune,Delhi,C451,P310,UPI,24292.9,64,3,0,0,5,8745.44,26236.32,46642.380000000005
T1901,2023,Winter,Electronics,Hyderabad,Karnataka,C1138,P8,Credit Card,34922.21,21,4,0,0,13,27588.55,110354.2,29334.64
T1902,2023,Monsoon,Beauty,Hyderabad,Tamil Nadu,C743,P100,COD,42700.48,44,1,0,0,9,23912.27,23912.27,18788.210000000003
T1903,2020,Summer,Beauty,Kolkata,Delhi,C718,P156,Credit Card,9938.74,58,4,0,0,23,4174.27,16697.08,23057.879999999997
T1904,2019,Winter,Mobiles,Bangalore,Tamil Nadu,C670,P36,Wallet,16605.76,48,4,0,0,3,8635.0,34540.0,31883.039999999994
T1905,2022,Festive,Beauty,Hyderabad,Maharashtra,C84,P434,UPI,21953.42,61,1,0,0,23,8561.83,8561.83,13391.589999999998
T1906,2023,Winter,Grocery,Pune,Tamil Nadu,C962,P112,Credit Card,48110.51,40,1,0,0,6,28866.31,28866.31,19244.2
T1907,2020,Winter,Beauty,Bangalore,Maharashtra,C1128,P322,COD,18393.61,61,1,0,0,16,7173.51,7173.51,11220.1
T1908,2023,Festive,Home,Hyderabad,Maharashtra,C1279,P26,Wallet,19178.77,47,2,0,0,4,10164.75,20329.5,18028.04
T1909,2022,Summer,Fashion,Delhi,Maharashtra,C1154,P409,Debit Card,32742.93,48,1,0,0,13,17026.32,17026.32,15716.61
T1910,2022,Monsoon,Beauty,Delhi,Delhi,C1803,P210,Wallet,21076.15,66,4,0,0,15,7165.89,28663.56,55641.04000000001
T1911,2021,Monsoon,Home,Kolkata,Telangana,C522,P452,COD,47570.94,65,1,0,0,7,16649.83,16649.83,30921.11
T1912,2020,Monsoon,Electronics,Pune,West Bengal,C1074,P310,COD,44744.54,15,2,0,0,15,38032.86,76065.72,13423.36
T1913,2022,Festive,Beauty,Pune,Tamil Nadu,C910,P99,Debit Card,25767.76,37,4,0,0,5,16233.69,64934.76,38136.27999999999
T1914,2021,Winter,Grocery,Hyderabad,Karnataka,C219,P296,Wallet,32309.81,27,1,0,0,10,23586.16,23586.16,8723.650000000001
T1915,2021,Summer,Electronics,Mumbai,Maharashtra,C1910,P258,Credit Card,3089.92,53,1,0,0,22,1452.26,1452.26,1637.66
